feature,target,bin,bin_left,bin_right,bin_center,count,mean,std,se
fraction_near_boundary_0p1L,hill_J_t,"(-0.001, 0.02]",-0.001,0.02,0.0095,7,0.1428140121219891,0.012545966005157248,0.004741929429530939
fraction_near_boundary_0p1L,hill_J_t,"(0.12, 0.14]",0.12,0.14,0.13,12,0.14467065415257613,0.015337535572279739,0.004427565145680584
fraction_near_boundary_0p1L,hill_J_t,"(0.24, 0.26]",0.24,0.26,0.25,18,0.14408873073271847,0.010164081947785238,0.0023956970899382383
fraction_near_boundary_0p1L,hill_J_t,"(0.36, 0.38]",0.36,0.38,0.37,7,0.13996844552548984,0.015526992385376604,0.0058686514943571515
fraction_near_boundary_0p1L,hill_J_t,"(0.48, 0.5]",0.48,0.5,0.49,5,0.15818801655601394,0.008697928090622885,0.0038898316948075442
