feature,target,bin,bin_left,bin_right,bin_center,count,mean,std,se
std_radius,rough_J_t,"(0.08, 0.1]",0.08,0.1,0.09,7,0.12842908324987903,0.013049022247245714,0.004932066816965908
std_radius,rough_J_t,"(0.1, 0.12]",0.1,0.12,0.11,16,0.13304860596104226,0.01261730391770132,0.00315432597942533
std_radius,rough_J_t,"(0.12, 0.14]",0.12,0.14,0.13,13,0.12148657835749864,0.009535484467796404,0.002644667552694645
std_radius,rough_J_t,"(0.14, 0.16]",0.14,0.16,0.15000000000000002,10,0.12494254743429929,0.008789343942631573,0.0027794345997320087
